Customer_ID,Churn_Label,Age,Gender,Location_Region,Marital_Status,Annual_Income,Membership_Tier,Join_Date,Last_Login_Date,Total_Spend_Lifetime,Items_In_Cart,Avg_Session_Duration_Min,Customer_Support_Calls,Preferred_Device,Payment_Method,Marketing_Opt_In,Last_Feedback_Text,Discount_Code_Used
CUST_01069,0,53,Male,North,Unknown,27850.73,Silver,2021-01-19,2023-12-06,3409.78,18,18.9,2,Tablet,PayPal,True,Fast delivery.,SUMMER20
CUST_01070,0,62,Male,West,Married,68222.87,Gold,2021-02-10,2023-09-02,356.95,20,20.9,0,Desktop,Crypto,False,Okay.,SUMMER20
CUST_01071,0,40,Female,South,Married,57351.2,Platinum,2022-08-22,2023-09-27,1412.41,14,12.4,1,Mobile,PayPal,True,Okay.,WELCOME50
CUST_01072,0,62,Male,South,Single,58586.64,Bronze,2022-01-02,2023-07-12,569.28,12,24.8,3,Tablet,COD,False,Worst experience ever.,WELCOME50
CUST_01073,0,62,nan,North,Single,54213.43,Silver,2020-07-22,2023-06-10,817.52,11,16.6,2,Desktop,PayPal,True,Worst experience ever.,SUMMER20
CUST_01074,1,51,Male,North,Divorced,56076.49,Bronze,2020-03-18,2023-03-30,1695.29,4,9.8,2,Tablet,Crypto,False,Too expensive.,SAVE10
CUST_01075,0,26,Male,West,Married,79287.09,Bronze,2021-08-29,2023-08-24,251.02,1,16.8,0,Mobile,PayPal,False,Worst experience ever.,SUMMER20
CUST_01076,0,41,Female,East,Married,43468.41,Silver,2021-12-08,2023-09-30,419.87,3,13.1,1,Desktop,PayPal,True,Too expensive.,
CUST_01077,0,25,Female,West,Married,59175.35,Platinum,2022-04-30,2023-06-25,1484.17,17,17.2,3,Mobile,Credit Card,True,App crashes often.,
CUST_01078,0,24,Male,East,Divorced,59094.87,Platinum,2021-10-04,2023-10-07,845.04,20,14.8,0,Mobile,Crypto,False,nan,
CUST_01079,1,53,Male,South,Married,72129.84,Silver,2020-09-05,2023-07-01,96.98,9,15.4,0,Tablet,COD,False,Okay.,WELCOME50
CUST_01080,0,35,nan,East,Single,61579.82,Silver,2020-04-14,2023-12-13,562.45,12,10.4,3,Desktop,Crypto,True,nan,SAVE10
CUST_01081,0,20,Male,East,Divorced,62333.78,Gold,2021-12-14,2023-12-15,883.42,11,20.0,3,Desktop,COD,True,App crashes often.,SUMMER20
CUST_01082,0,45,Female,South,Single,36125.96,Gold,2022-03-02,2023-11-26,2402.6,1,9.2,3,Desktop,COD,False,Okay.,SAVE10
CUST_01083,1,23,Male,South,Single,42866.46,Bronze,2020-11-04,2023-12-21,208.86,14,9.5,2,Tablet,Credit Card,True,Okay.,SAVE10
CUST_01084,1,61,Female,South,Divorced,37496.67,Silver,2022-05-20,2023-05-16,1639.65,13,16.8,3,Desktop,Crypto,True,Great service!,SAVE10
CUST_01085,0,61,Female,West,Unknown,17861.92,Platinum,2021-12-01,2023-11-09,139.98,24,23.0,1,Tablet,Credit Card,True,Fast delivery.,
CUST_01086,0,38,Male,South,Unknown,60957.99,Bronze,2021-09-06,2023-09-05,277.38,9,13.2,0,Desktop,PayPal,True,nan,SUMMER20
CUST_01087,0,45,Female,North,Single,51075.57,Bronze,2022-04-04,2023-04-09,278.85,21,18.5,2,Tablet,Crypto,False,Too expensive.,WELCOME50
CUST_01088,1,57,Male,South,Unknown,60986.08,Bronze,2020-05-03,2023-05-07,2099.47,7,20.4,0,Desktop,PayPal,False,Okay.,SAVE10
CUST_01089,0,18,Male,South,Married,55532.34,Bronze,2022-03-26,2023-05-23,221.92,24,19.1,3,Tablet,Crypto,False,Great service!,SAVE10
CUST_01090,1,53,Female,South,Divorced,58606.54,Platinum,2021-08-02,2023-10-13,1546.28,14,13.4,0,Mobile,COD,True,nan,
CUST_01091,0,38,Male,East,Single,75071.73,Bronze,2022-03-12,2023-06-02,619.54,12,9.5,1,Mobile,PayPal,False,Loved the product.,
CUST_01092,0,60,Female,West,Married,55109.43,Silver,2020-02-12,2023-04-26,7002.91,7,4.0,0,Mobile,Crypto,False,Great service!,SUMMER20
CUST_01093,0,52,Male,South,Unknown,65034.84,Gold,2020-12-21,2023-06-02,1826.92,20,13.7,0,Desktop,Crypto,True,App crashes often.,WELCOME50
CUST_01094,0,30,Male,West,Married,50466.34,Platinum,2021-06-29,2023-05-28,1345.93,20,20.9,0,Tablet,PayPal,True,Loved the product.,WELCOME50
CUST_01095,0,66,Male,North,Unknown,67371.82,Silver,2021-03-14,2023-12-27,2045.82,21,9.4,0,Mobile,Credit Card,False,nan,
CUST_01096,0,27,Male,North,Single,36405.44,Silver,2021-11-08,2023-04-17,1005.2,13,18.5,1,Desktop,Crypto,False,Great service!,SUMMER20
CUST_01097,0,61,Male,South,Married,27436.66,Silver,2021-01-14,2023-12-20,1855.67,0,10.2,2,Tablet,Credit Card,True,Worst experience ever.,SAVE10
CUST_01098,0,64,Female,North,Divorced,86599.91,Gold,2020-03-11,2023-12-27,302.63,12,15.5,2,Mobile,Credit Card,True,Fast delivery.,SUMMER20
CUST_01099,0,27,Female,West,Single,82544.56,Gold,2021-06-02,2023-09-08,102.81,7,18.5,3,Mobile,Credit Card,True,Too expensive.,WELCOME50
CUST_01100,0,63,Female,East,Married,25817.28,Gold,2021-10-25,2023-06-12,956.94,17,11.7,0,Desktop,Credit Card,True,Worst experience ever.,
CUST_01101,1,30,Male,South,Married,54458.3,Silver,2020-12-15,2023-09-03,570.38,21,15.9,3,Tablet,Credit Card,True,Loved the product.,SAVE10
CUST_01102,1,54,Male,North,Unknown,57248.75,Gold,2020-01-13,2023-06-28,555.89,8,12.9,2,Desktop,COD,False,Okay.,SAVE10
CUST_01103,1,55,Male,West,Single,65844.57,Bronze,2022-05-19,2023-10-14,748.13,12,18.5,4,Mobile,Credit Card,False,Fast delivery.,WELCOME50
CUST_01104,1,41,Male,West,Single,81088.13,Gold,2021-03-06,2023-05-21,448.45,2,16.2,4,Desktop,COD,False,Okay.,SAVE10
CUST_01105,0,19,Female,North,Single,39078.85,Platinum,2022-04-22,2023-05-28,983.66,17,15.3,1,Desktop,Crypto,False,Great service!,SUMMER20
CUST_01106,0,39,Male,West,Single,39884.77,Silver,2021-05-16,2023-03-04,31.05,9,22.8,0,Mobile,COD,True,Worst experience ever.,WELCOME50
CUST_01107,0,34,Male,West,Unknown,54982.43,Silver,2020-04-18,2023-10-21,3502.94,4,18.3,1,Mobile,COD,True,App crashes often.,WELCOME50
CUST_01108,0,53,Female,South,Divorced,40546.33,Bronze,2021-03-19,2023-12-13,2586.39,24,11.5,1,Tablet,Credit Card,False,nan,SAVE10
CUST_01109,0,31,Male,West,Single,14287.95,Gold,2022-09-10,2023-10-06,2737.53,5,14.6,1,Tablet,Crypto,True,App crashes often.,WELCOME50
CUST_01110,1,27,Male,North,Unknown,51591.4,Gold,2021-01-05,2023-07-14,454.14,7,14.6,1,Mobile,Crypto,False,Fast delivery.,
CUST_01111,0,52,Male,South,Divorced,67863.16,Platinum,2021-10-12,2023-07-22,759.05,23,15.4,1,Mobile,Crypto,False,App crashes often.,SUMMER20
CUST_01112,0,42,Male,North,Divorced,54692.99,Bronze,2022-07-01,2023-06-26,3081.96,6,27.6,0,Tablet,PayPal,False,Too expensive.,WELCOME50
CUST_01113,0,20,Female,East,Unknown,64360.68,Platinum,2022-04-28,2023-03-16,2326.33,20,16.9,1,Desktop,COD,False,nan,
CUST_01114,0,64,Male,North,Single,62215.09,Platinum,2021-04-15,2023-05-29,1561.81,17,4.8,0,Mobile,Credit Card,False,Okay.,SAVE10
CUST_01115,0,55,Male,North,Divorced,39595.22,Silver,2021-12-25,2023-01-22,523.12,13,12.3,1,Mobile,PayPal,False,Fast delivery.,WELCOME50
CUST_01116,0,34,Male,South,Single,56020.32,Silver,2020-06-05,2023-05-28,830.89,14,5.3,1,Desktop,Credit Card,True,nan,
CUST_01117,1,29,Male,West,Single,32122.59,Gold,2021-03-21,2024-01-01,1574.61,9,13.4,0,Tablet,PayPal,True,Fast delivery.,SAVE10
CUST_01118,0,69,Male,North,Married,47321.34,Gold,2020-06-29,2023-02-10,318.85,20,5.1,1,Tablet,Crypto,False,App crashes often.,
CUST_01119,0,41,Female,South,Single,55756.8,Platinum,2022-01-21,2023-06-27,984.7,11,10.6,2,Desktop,PayPal,False,Fast delivery.,SAVE10
CUST_01120,1,46,Female,East,Married,54982.71,Gold,2021-06-18,2023-08-15,1759.88,6,7.4,1,Mobile,Crypto,False,Great service!,SUMMER20
CUST_01121,1,60,Female,South,Divorced,35635.98,Platinum,2022-09-15,2023-12-02,1229.14,6,16.9,0,Desktop,PayPal,True,Loved the product.,WELCOME50
CUST_01122,1,42,Male,South,Unknown,38665.07,Gold,2021-10-28,2023-05-12,652.93,10,15.0,0,Mobile,Credit Card,True,Worst experience ever.,SUMMER20
CUST_01123,1,53,Female,West,Married,59364.39,Gold,2020-10-03,2023-09-03,878.53,12,16.5,1,Tablet,Credit Card,True,Loved the product.,SUMMER20
CUST_01124,0,43,Female,North,Unknown,67410.9,Silver,2021-09-22,2023-04-20,4480.79,14,14.5,0,Mobile,PayPal,False,nan,WELCOME50
CUST_01125,0,55,Male,East,Divorced,51895.49,Silver,2022-04-07,2023-04-14,921.27,17,8.0,2,Mobile,COD,True,Okay.,SUMMER20
CUST_01126,0,18,Female,South,Single,51144.6,Silver,2022-07-30,2023-10-03,1539.99,6,17.6,2,Mobile,COD,False,Worst experience ever.,SUMMER20
CUST_01127,0,37,Male,North,Divorced,68969.14,Silver,2021-07-05,2023-05-19,1296.84,5,24.6,0,Mobile,PayPal,True,App crashes often.,
CUST_01128,0,45,Male,North,Unknown,43419.01,Bronze,2022-03-04,2023-10-15,1208.95,22,17.0,1,Mobile,COD,False,nan,SAVE10
CUST_01129,0,33,Female,South,Divorced,80905.44,Silver,2021-05-10,2023-12-23,1260.08,10,12.9,1,Tablet,Credit Card,False,Too expensive.,SUMMER20
CUST_01130,0,64,Male,North,Single,34820.91,Bronze,2021-04-21,2023-05-20,605.89,7,7.9,2,Desktop,COD,False,Too expensive.,WELCOME50
CUST_01131,0,34,Female,South,Divorced,70727.44,Silver,2021-03-22,2023-03-12,642.76,19,10.5,0,Tablet,PayPal,True,App crashes often.,
CUST_01132,0,57,Male,South,Single,63087.52,Gold,2022-04-25,2023-02-25,630.85,0,17.3,1,Mobile,COD,True,Okay.,SAVE10
CUST_01133,0,45,Female,South,Married,91151.81,Platinum,2022-01-18,2023-11-12,33.82,7,20.4,2,Desktop,PayPal,True,App crashes often.,SUMMER20
CUST_01134,0,29,Female,East,Unknown,38182.46,Gold,2021-08-29,2023-10-28,275.84,7,16.3,0,Mobile,Credit Card,False,Fast delivery.,SUMMER20
CUST_01135,0,44,Female,South,Single,19989.66,Gold,2020-10-01,2023-05-03,167.9,18,19.0,1,Tablet,Crypto,False,Too expensive.,WELCOME50
CUST_01136,1,59,Male,West,Single,73741.7,Bronze,2020-11-26,2023-05-05,2175.47,2,18.5,2,Tablet,Credit Card,True,nan,SUMMER20
CUST_01137,0,64,Male,North,Divorced,32930.0,Silver,2022-05-22,2023-01-26,321.54,4,17.5,1,Mobile,Credit Card,True,Loved the product.,WELCOME50
CUST_01138,0,47,Male,East,Married,64236.65,Platinum,2020-09-08,2023-12-09,149.01,2,11.7,3,Mobile,PayPal,False,App crashes often.,SUMMER20
CUST_01139,0,58,Male,North,Single,72732.27,Platinum,2022-04-30,2023-09-29,127.57,14,15.9,0,Desktop,Credit Card,False,Okay.,SUMMER20
CUST_01140,1,51,Male,East,Married,60696.41,Silver,2022-08-15,2023-04-26,1203.94,13,10.8,3,Desktop,Credit Card,True,nan,WELCOME50
CUST_01141,0,54,Female,West,Married,58482.71,Bronze,2020-03-29,2023-11-23,6.1,20,15.1,0,Mobile,COD,False,Okay.,SAVE10
CUST_01142,0,23,Female,East,Divorced,61014.1,Bronze,2020-10-12,2023-04-30,637.34,14,16.7,1,Desktop,PayPal,True,Loved the product.,
CUST_01143,0,24,nan,East,Single,67561.33,Bronze,2022-06-21,2023-01-27,126.55,23,23.4,0,Mobile,COD,True,Worst experience ever.,WELCOME50
CUST_01144,0,49,Male,East,Divorced,63806.03,Platinum,2021-04-06,2023-02-21,1894.88,16,8.5,0,Mobile,PayPal,False,Loved the product.,SAVE10
CUST_01145,1,49,Male,North,Unknown,36751.24,Bronze,2020-09-06,2023-07-31,3180.87,17,17.4,1,Mobile,COD,True,Okay.,SAVE10
CUST_01146,0,42,Male,South,Unknown,82375.0,Bronze,2022-02-07,2023-06-19,3188.22,1,22.4,0,Tablet,COD,True,Too expensive.,WELCOME50
CUST_01147,0,50,Female,North,Single,55766.62,Platinum,2021-04-20,2023-08-30,583.33,11,18.8,1,Mobile,Crypto,False,Worst experience ever.,
CUST_01148,1,24,Female,South,Married,62775.12,Platinum,2021-08-06,2023-02-21,1034.27,15,19.2,2,Mobile,Credit Card,True,nan,WELCOME50
CUST_01149,1,69,Female,North,Single,65664.84,Gold,2021-09-16,2023-12-15,915.55,3,17.9,0,Mobile,COD,True,Loved the product.,SUMMER20
CUST_01150,0,29,Female,West,Single,72338.92,Platinum,2021-11-15,2023-03-12,430.84,24,21.5,3,Desktop,Crypto,False,Fast delivery.,SUMMER20
CUST_01151,1,33,Female,West,Unknown,70781.6,Silver,2021-01-23,2023-01-03,587.1,1,9.6,1,Mobile,COD,False,Fast delivery.,SAVE10
CUST_01152,0,33,Male,East,Unknown,56976.05,Platinum,2020-12-10,2023-10-09,66.49,13,8.1,0,Tablet,COD,True,Too expensive.,SUMMER20
CUST_01153,0,60,Male,West,Married,56012.0,Platinum,2020-01-30,2023-03-22,1588.16,10,15.0,2,Tablet,Crypto,True,nan,
CUST_01154,0,53,Female,East,Married,61129.16,Bronze,2021-05-21,2023-07-28,275.49,12,4.2,1,Mobile,Crypto,False,Fast delivery.,WELCOME50
CUST_01155,0,30,Male,South,Single,71500.92,Gold,2022-05-21,2023-12-01,617.16,24,21.2,2,Mobile,Crypto,False,App crashes often.,
CUST_01156,0,24,Male,West,Divorced,38310.67,Bronze,2020-11-28,2023-09-01,655.12,6,21.1,1,Mobile,Credit Card,True,Worst experience ever.,SAVE10
CUST_01157,1,53,Female,South,Single,64661.43,Gold,2020-07-05,2023-09-02,822.6,9,12.8,2,Tablet,Credit Card,True,Too expensive.,SUMMER20
CUST_01158,1,64,nan,North,Married,41705.16,Bronze,2021-05-14,2023-11-30,1703.07,23,13.1,2,Desktop,COD,True,Worst experience ever.,SUMMER20
CUST_01159,0,68,Female,South,Divorced,82768.2,Silver,2020-08-05,2023-04-13,1177.27,0,14.6,1,Desktop,Credit Card,True,nan,WELCOME50
CUST_01160,1,26,Female,North,Unknown,60509.71,Bronze,2020-12-29,2023-05-28,1087.86,20,15.3,1,Mobile,Crypto,False,Okay.,
CUST_01161,0,49,Female,South,Married,48759.59,Bronze,2022-03-27,2023-06-14,748.12,24,15.6,1,Desktop,PayPal,False,Loved the product.,
CUST_01162,0,28,Male,South,Married,61430.75,Silver,2020-09-21,2023-05-27,100.88,3,17.8,1,Tablet,Credit Card,False,App crashes often.,WELCOME50
CUST_01163,0,25,Male,West,Divorced,55138.02,Silver,2020-12-14,2023-11-27,514.18,17,14.1,0,Mobile,Crypto,False,Too expensive.,SUMMER20
CUST_01164,0,50,Female,South,Married,52597.2,Platinum,2020-10-13,2023-01-31,3153.95,5,19.7,0,Desktop,Crypto,True,Loved the product.,SAVE10
CUST_01165,1,40,Female,West,Married,27861.62,Bronze,2022-06-20,2023-02-15,5414.42,1,17.2,1,Mobile,Crypto,False,Loved the product.,SAVE10
CUST_01166,1,42,Male,West,Married,39637.1,Silver,2021-09-02,2023-11-30,1311.18,2,12.0,1,Mobile,Crypto,True,Loved the product.,WELCOME50
CUST_01167,0,25,Female,East,Married,52893.2,Silver,2021-12-19,2023-10-21,258.14,13,21.7,2,Tablet,COD,True,Loved the product.,WELCOME50
CUST_01168,0,62,Male,East,Married,29674.69,Platinum,2022-06-20,2023-04-29,107.46,7,8.2,3,Tablet,Crypto,False,Loved the product.,WELCOME50
CUST_01169,0,39,Male,North,Married,46192.36,Gold,2020-10-09,2023-10-01,535.74,15,14.5,0,Desktop,Crypto,False,Too expensive.,
CUST_01170,0,21,Female,South,Married,47501.88,Silver,2021-07-23,2023-01-20,1941.92,18,19.8,2,Tablet,COD,True,Fast delivery.,SUMMER20
CUST_01171,1,57,Male,North,Married,43308.36,Silver,2020-01-11,2023-03-31,1279.65,17,11.4,1,Mobile,Credit Card,False,Loved the product.,SUMMER20
CUST_01172,0,20,Male,South,Unknown,66585.32,Bronze,2021-06-13,2023-08-02,2153.24,5,16.5,2,Tablet,PayPal,True,Okay.,WELCOME50
CUST_01173,0,46,Male,East,Married,41797.46,Platinum,2022-08-28,2023-04-01,956.53,13,17.7,1,Desktop,COD,True,Okay.,SAVE10
CUST_01174,0,58,Female,East,Unknown,56326.13,Bronze,2020-07-14,2023-01-19,139.64,2,10.7,1,Desktop,COD,False,App crashes often.,
CUST_01175,0,46,Male,South,Unknown,49702.54,Gold,2020-03-28,2023-07-23,121.94,15,14.6,3,Desktop,Credit Card,True,Too expensive.,WELCOME50
CUST_01176,0,51,Female,South,Single,53218.04,Platinum,2020-09-04,2023-09-11,49.19,0,14.2,0,Tablet,Credit Card,False,Great service!,
CUST_01177,0,51,Female,East,Single,79096.01,Bronze,2022-01-07,2023-04-06,837.2,11,12.2,0,Tablet,Crypto,False,Fast delivery.,WELCOME50
CUST_01178,0,45,Male,East,Unknown,57695.3,Silver,2021-02-20,2023-05-29,278.24,13,26.5,1,Tablet,Credit Card,False,App crashes often.,
CUST_01179,0,30,nan,North,Unknown,60595.49,Silver,2021-05-15,2023-01-20,1325.7,18,11.2,1,Tablet,PayPal,True,Okay.,SAVE10
CUST_01180,1,32,Male,East,Married,43518.74,Platinum,2021-07-22,2023-01-05,1159.16,21,20.0,0,Tablet,COD,False,Loved the product.,SAVE10
CUST_01181,0,40,Non-Binary,South,Single,64392.25,Silver,2022-02-15,2023-06-02,382.89,18,13.0,0,Desktop,PayPal,True,Too expensive.,SAVE10
CUST_01182,0,61,Female,North,Divorced,63759.55,Bronze,2020-09-03,2023-10-18,194.56,8,9.6,1,Desktop,Crypto,False,Too expensive.,SAVE10
CUST_01183,1,43,Non-Binary,South,Single,62314.13,Platinum,2021-12-08,2023-11-05,108.03,6,15.5,2,Tablet,PayPal,True,Loved the product.,SUMMER20
CUST_01184,0,21,Male,West,Unknown,36862.35,Silver,2021-05-02,2023-02-24,1336.8,13,18.2,0,Mobile,Crypto,True,Okay.,SUMMER20
CUST_01185,1,43,Female,North,Unknown,46221.29,Silver,2021-10-23,2023-06-21,598.64,4,19.6,2,Desktop,PayPal,True,App crashes often.,
CUST_01186,0,57,Male,South,Married,76503.7,Gold,2021-12-29,2023-05-26,390.87,17,22.8,0,Mobile,COD,True,Too expensive.,WELCOME50
CUST_01187,0,26,Male,East,Married,44683.83,Gold,2021-05-17,2023-08-21,1942.49,8,29.7,0,Mobile,PayPal,True,Worst experience ever.,SUMMER20
CUST_01188,0,22,Female,West,Single,78549.82,Platinum,2021-04-03,2023-11-25,900.45,20,16.3,0,Desktop,Credit Card,False,Okay.,WELCOME50
CUST_01189,0,49,Male,South,Married,46804.05,Gold,2022-03-22,2023-10-06,729.82,6,11.7,0,Mobile,PayPal,True,Okay.,
CUST_01190,0,37,Female,North,Divorced,57223.24,Bronze,2020-01-18,2023-09-26,1360.16,8,17.3,0,Mobile,COD,False,Fast delivery.,WELCOME50
CUST_01191,0,67,Male,South,Divorced,52192.46,Silver,2020-04-05,2023-09-10,1690.56,3,13.7,1,Desktop,Crypto,False,App crashes often.,SAVE10
CUST_01192,0,28,Male,West,Married,42327.92,Silver,2020-10-28,2023-03-10,1158.6,24,19.6,0,Desktop,PayPal,False,Okay.,SAVE10
CUST_01193,0,32,Female,North,Divorced,42543.87,Silver,2020-08-14,2023-09-16,579.83,16,8.5,3,Tablet,PayPal,False,nan,SUMMER20
CUST_01194,0,49,Male,West,Divorced,44436.35,Platinum,2021-02-18,2023-08-28,476.91,11,26.8,1,Desktop,Credit Card,True,Loved the product.,
CUST_01195,1,45,Female,South,Single,57220.96,Platinum,2021-12-09,2023-05-20,1476.94,5,19.3,1,Mobile,Crypto,False,nan,SUMMER20
CUST_01196,1,39,Female,East,Divorced,68356.26,Gold,2020-09-06,2023-04-09,729.62,17,6.6,0,Desktop,Crypto,False,Okay.,SUMMER20
CUST_01197,1,58,Female,East,Unknown,56247.35,Silver,2020-11-09,2023-02-27,1218.7,7,11.5,3,Tablet,Crypto,False,nan,SUMMER20
CUST_01198,0,34,Male,South,Unknown,54499.33,Silver,2021-11-10,2023-06-19,2210.91,20,19.1,0,Desktop,COD,False,App crashes often.,
CUST_01199,0,43,Female,South,Single,73155.67,Silver,2021-08-18,2023-03-25,2475.64,14,20.9,1,Mobile,COD,False,nan,SAVE10
CUST_01200,0,61,Non-Binary,South,Married,55620.07,Silver,2021-01-12,2023-08-23,325.34,2,8.6,2,Desktop,Credit Card,False,Worst experience ever.,SAVE10
CUST_01201,0,24,Female,North,Single,46857.05,Silver,2021-04-29,2023-11-28,208.12,1,18.6,1,Mobile,PayPal,True,Okay.,SUMMER20
CUST_01202,0,59,Female,West,Married,40033.88,Bronze,2021-07-20,2023-05-12,302.85,23,5.3,0,Desktop,COD,True,App crashes often.,WELCOME50
CUST_01203,0,43,Female,West,Married,74056.71,Silver,2021-06-27,2023-04-06,1391.8,22,14.6,1,Tablet,Crypto,True,Okay.,SAVE10
CUST_01204,0,42,Female,West,Married,50059.04,Bronze,2020-12-18,2023-01-08,462.13,8,20.6,0,Tablet,PayPal,False,Great service!,SAVE10
CUST_01205,0,27,Female,South,Married,46321.39,Silver,2021-03-11,2023-06-22,190.42,7,12.2,0,Desktop,PayPal,False,nan,
CUST_01206,0,62,Male,West,Married,45024.35,Platinum,2022-02-02,2023-06-01,103.57,3,7.5,1,Mobile,PayPal,False,nan,SAVE10
CUST_01207,0,36,Male,South,Single,73212.86,Platinum,2021-07-17,2023-10-18,396.48,1,15.7,0,Tablet,Credit Card,True,Loved the product.,SAVE10
CUST_01208,0,28,Female,North,Married,46405.39,Bronze,2020-12-04,2023-12-12,146.34,13,12.0,0,Mobile,COD,False,Fast delivery.,SUMMER20
CUST_01209,1,30,Male,East,Divorced,69856.94,Silver,2020-12-26,2023-04-09,170.05,1,18.1,0,Desktop,COD,False,Loved the product.,SUMMER20
CUST_01210,0,25,Female,South,Divorced,51543.88,Platinum,2021-12-20,2023-03-31,1151.65,1,10.6,4,Tablet,PayPal,True,Great service!,
CUST_01211,0,57,Male,South,Married,36874.3,Platinum,2021-04-09,2023-11-09,19.93,21,11.1,0,Tablet,Credit Card,False,Loved the product.,
CUST_01212,0,21,Female,East,Divorced,50012.62,Silver,2020-10-04,2023-11-24,125.06,6,4.9,0,Mobile,Credit Card,True,Loved the product.,WELCOME50
CUST_01213,0,64,Male,East,Unknown,54508.1,Silver,2020-11-09,2023-07-27,1860.24,11,15.8,4,Tablet,COD,False,Fast delivery.,SAVE10
CUST_01214,0,48,Male,North,Single,53272.44,Platinum,2020-09-14,2023-08-07,1863.78,5,14.2,0,Mobile,COD,False,nan,SUMMER20
CUST_01215,0,45,Female,West,Single,52900.24,Silver,2020-08-24,2023-09-21,399.35,17,9.1,0,Mobile,Credit Card,False,Great service!,SUMMER20
CUST_01216,0,28,Female,South,Married,50170.83,Gold,2020-05-03,2023-06-17,92.06,3,16.0,0,Desktop,Crypto,True,Loved the product.,SAVE10
CUST_01217,0,60,Female,West,Married,43224.85,Silver,2022-01-08,2023-02-14,1220.68,18,20.1,0,Mobile,Credit Card,False,Worst experience ever.,
CUST_01218,0,18,Male,South,Unknown,55161.06,Platinum,2020-07-16,2023-07-25,446.49,12,13.9,1,Tablet,Crypto,True,Okay.,SUMMER20
CUST_01219,0,66,Female,North,Married,63114.23,Platinum,2020-11-19,2023-12-09,46.53,19,16.3,0,Mobile,COD,False,Loved the product.,
CUST_01220,1,64,Female,East,Divorced,33061.06,Bronze,2020-05-02,2023-02-18,171.77,20,16.4,1,Tablet,Credit Card,True,Too expensive.,SUMMER20
CUST_01221,0,69,Female,North,Unknown,74485.93,Gold,2022-01-30,2023-04-05,147.59,22,9.0,1,Mobile,Credit Card,False,Loved the product.,SUMMER20
CUST_01222,0,55,Male,East,Divorced,-449.33,Platinum,2021-07-02,2023-03-13,889.45,24,25.3,2,Desktop,Credit Card,True,Fast delivery.,WELCOME50
CUST_01223,1,41,Female,West,Single,56128.73,Gold,2022-08-31,2023-09-02,2283.94,1,12.6,0,Desktop,Credit Card,True,Too expensive.,SUMMER20
CUST_01224,0,64,Female,West,Divorced,61991.3,Silver,2022-02-19,2023-06-15,1575.38,7,18.3,2,Mobile,PayPal,False,Worst experience ever.,SAVE10
CUST_01225,0,48,nan,North,Single,45949.71,Platinum,2021-12-07,2023-05-08,790.8,18,18.8,0,Mobile,PayPal,True,Okay.,SAVE10
CUST_01226,0,58,Male,East,Divorced,23112.48,Bronze,2020-07-08,2023-01-04,548.45,8,14.3,3,Mobile,COD,True,Worst experience ever.,SAVE10
CUST_01227,0,63,Female,North,Single,53549.14,Platinum,2020-07-15,2023-05-14,964.11,3,18.0,3,Desktop,COD,True,Worst experience ever.,
CUST_01228,1,67,Female,East,Married,57545.44,Bronze,2020-08-09,2023-07-16,586.65,15,16.2,1,Mobile,Credit Card,False,Great service!,SUMMER20
CUST_01229,0,43,Male,East,Divorced,37769.22,Gold,2022-01-26,2023-05-01,282.49,18,7.9,0,Mobile,PayPal,True,Worst experience ever.,
CUST_01230,1,66,Male,West,Single,42548.0,Bronze,2021-05-10,2023-08-17,1136.93,9,13.3,1,Tablet,COD,False,App crashes often.,WELCOME50
CUST_01231,0,67,Male,West,Divorced,69440.68,Silver,2020-10-10,2023-05-17,2065.49,5,11.9,2,Desktop,Crypto,True,Fast delivery.,SUMMER20
CUST_01232,0,22,Male,East,Unknown,56765.23,Silver,2022-01-11,2023-06-18,466.6,15,12.7,2,Desktop,PayPal,True,Great service!,SAVE10
CUST_01233,0,37,Male,East,Married,32369.85,Silver,2021-08-26,2023-06-04,1842.24,9,8.5,1,Mobile,PayPal,True,Too expensive.,WELCOME50
CUST_01234,0,69,Female,East,Single,61747.45,Platinum,2022-09-27,2023-10-26,564.02,12,20.6,1,Mobile,PayPal,True,App crashes often.,WELCOME50
CUST_01235,0,58,Female,West,Unknown,41042.22,Silver,2022-02-17,2023-10-21,513.05,8,23.0,0,Tablet,Credit Card,False,Great service!,SUMMER20
CUST_01236,1,28,Female,West,Divorced,43378.56,Silver,2021-06-21,2023-01-06,28.73,6,19.9,0,Mobile,Crypto,False,Fast delivery.,SAVE10
CUST_01237,0,50,Female,South,Unknown,57964.86,Platinum,2021-09-03,2023-05-14,1188.36,3,21.4,2,Desktop,Credit Card,True,Too expensive.,
CUST_01238,1,67,Male,East,Divorced,56567.35,Gold,2020-10-16,2023-12-01,1647.67,18,13.3,1,Tablet,COD,False,Fast delivery.,SUMMER20
CUST_01239,0,55,Male,South,Married,48960.9,Silver,2020-04-12,2023-07-04,1089.33,3,11.8,1,Desktop,Crypto,False,Fast delivery.,SAVE10
CUST_01240,1,44,Female,East,Unknown,47436.86,Silver,2022-05-02,2023-12-21,164.12,18,11.1,1,Mobile,Credit Card,True,Too expensive.,WELCOME50
CUST_01241,0,51,Male,West,Married,51238.01,Platinum,2020-07-17,2023-05-01,109.03,18,18.2,0,Tablet,PayPal,True,Worst experience ever.,SUMMER20
CUST_01242,0,32,Male,South,Single,43291.1,Gold,2020-10-30,2023-02-01,850.64,11,16.1,2,Desktop,Crypto,True,Loved the product.,WELCOME50
